id,projeto_id,data_venda,valor_final_brl,quantidade_vendida,vendedor_id,regiao,cota_meta_vendas_id
27049,27049,2024-02-03,47043.72,9,108,Norte,1
27050,27050,2024-10-09,56226.3,39,110,Centro-Oeste,1
27051,27051,2025-05-31,64936.8,60,110,Norte,1
27052,27052,2024-03-09,112066.72,16,106,Norte,1
27053,27053,2024-07-30,160780.62,26,103,Nordeste,1
27054,27054,2025-03-12,21671.34,6,106,Centro-Oeste,1
27055,27055,2024-03-09,56892.51,27,106,Nordeste,1
27057,27057,2024-02-10,5606.72,1,110,Nordeste,1
27058,27058,2024-12-13,62297.4,44,110,Sul,1
27059,27059,2024-07-09,74999.73,39,101,Centro-Oeste,1
27061,27061,2025-04-18,34876.48,32,101,Norte,1
27062,27062,2025-04-20,69822.72,96,102,Centro-Oeste,1
27063,27063,2024-02-10,126735.7,26,106,Sudeste,1
27064,27064,2024-06-28,45109.03,31,109,Centro-Oeste,1
27065,27065,2025-01-14,56914.65,27,109,Nordeste,1
27066,27066,2024-10-01,45344.8,16,105,Sul,1
27068,27068,2025-03-06,16039.53,3,110,Sul,1
27069,27069,2024-04-19,50984.7,30,104,Sul,1
27070,27070,2024-09-28,36574.92,9,109,Centro-Oeste,1
27071,27071,2025-03-28,66502.48,88,103,Norte,1
27072,27072,2024-04-26,61614.25,37,104,Sul,1
27073,27073,2025-01-07,104097.62,22,104,Nordeste,1
27074,27074,2025-05-03,52421.12,8,102,Nordeste,1
27075,27075,2024-07-17,45968.12,22,105,Norte,1
27078,27078,2025-07-12,42156.52,28,110,Norte,1
27079,27079,2025-03-29,21296.1,6,104,Nordeste,1
27080,27080,2024-07-21,193130.75,37,102,Sudeste,1
27082,27082,2024-07-18,98885.36,29,104,Sudeste,1
27083,27083,2025-03-13,147833.66,26,104,Norte,1
27084,27084,2025-02-14,42427.8,9,104,Centro-Oeste,1
27085,27085,2024-06-05,128594.2,28,110,Nordeste,1
27086,27086,2024-12-02,2796.78,1,106,Centro-Oeste,1
27087,27087,2025-07-07,82683.48,22,103,Nordeste,1
27088,27088,2024-06-04,86821.2,24,104,Nordeste,1
27089,27089,2024-10-20,52020.75,15,103,Sul,1
27090,27090,2025-06-16,57643.4,20,106,Nordeste,1
27091,27091,2024-04-15,50914.4,20,103,Sudeste,1
27093,27093,2024-05-28,125798.5,50,101,Sudeste,1
27094,27094,2025-05-12,61349.4,135,103,Centro-Oeste,1
27095,27095,2024-11-09,12459.45,3,103,Sudeste,1
27096,27096,2024-02-13,8878.53,1,105,Centro-Oeste,1
27097,27097,2025-05-22,83993.52,24,101,Norte,1
27098,27098,2025-04-01,149703.47,19,104,Sul,1
27099,27099,2025-04-21,125638.25,25,107,Nordeste,1
27100,27100,2024-10-26,42774.68,13,103,Sudeste,1
27101,27101,2024-05-23,38591.02,221,102,Sul,1
27103,27103,2024-07-31,149089.95,45,107,Centro-Oeste,1
27104,27104,2024-08-18,66094.0,25,103,Nordeste,1
27105,27105,2025-04-09,58393.32,23,109,Centro-Oeste,1
27106,27106,2024-10-07,67531.52,8,103,Centro-Oeste,1
27107,27107,2025-06-30,63453.72,53,109,Sul,1
27108,27108,2025-02-15,10735.91,1,108,Centro-Oeste,1
27109,27109,2024-07-04,29499.4,19,106,Nordeste,1
27110,27110,2025-02-16,78971.8,17,109,Sudeste,1
27111,27111,2024-02-26,82763.64,12,101,Sudeste,1
27112,27112,2025-05-18,12520.09,1,108,Nordeste,1
27113,27113,2025-05-05,83832.0,100,107,Centro-Oeste,1
27115,27115,2025-05-21,93606.48,9,104,Sul,1
27116,27116,2024-12-16,79721.34,19,107,Sudeste,1
27118,27118,2025-05-31,90751.05,27,107,Norte,1
27119,27119,2024-02-25,133289.76,24,106,Centro-Oeste,1
27120,27120,2024-07-21,111763.35,15,104,Nordeste,1
27121,27121,2025-04-04,24051.72,6,103,Sul,1
27122,27122,2024-02-20,146572.4,26,105,Norte,1
27123,27123,2025-02-06,187223.4,20,110,Sudeste,1
27124,27124,2024-04-11,205593.0,25,101,Sul,1
27125,27125,2024-07-29,90144.6,26,105,Sudeste,1
27126,27126,2024-11-26,30531.42,3,101,Centro-Oeste,1
27127,27127,2024-09-25,40797.32,236,109,Sudeste,1
27128,27128,2024-08-13,72641.79,39,108,Sudeste,1
27129,27129,2024-02-26,77892.36,98,105,Nordeste,1
27130,27130,2025-07-08,101145.42,18,104,Norte,1
27131,27131,2024-03-09,5969.28,1,108,Sul,1
27133,27133,2025-04-12,62912.04,114,106,Nordeste,1
27134,27134,2024-02-20,19230.96,3,108,Sul,1
27135,27135,2025-03-16,88172.45,61,110,Sul,1
27136,27136,2024-09-29,5447.49,1,109,Nordeste,1
27137,27137,2024-03-30,68065.4,47,104,Nordeste,1
27139,27139,2025-04-03,78868.68,11,110,Sul,1
27141,27141,2024-11-07,87842.22,83,101,Nordeste,1
27142,27142,2024-09-09,91355.44,11,107,Sul,1
27143,27143,2024-10-29,72054.99,49,104,Sudeste,1
27144,27144,2025-06-18,127870.38,22,104,Sul,1
27145,27145,2024-02-18,80982.99,9,103,Sul,1
27146,27146,2025-02-04,166486.8,24,105,Norte,1
27147,27147,2025-03-13,32855.52,12,110,Sul,1
27148,27148,2025-06-23,83003.68,82,102,Centro-Oeste,1
27149,27149,2024-07-20,130819.36,28,110,Centro-Oeste,1
27150,27150,2025-03-19,101137.47,107,103,Norte,1
27151,27151,2025-07-02,71301.86,14,103,Sudeste,1
27152,27152,2024-02-21,57717.75,15,103,Nordeste,1
27153,27153,2024-08-07,57262.36,158,107,Sudeste,1
27154,27154,2025-02-15,97791.0,50,109,Sul,1
27156,27156,2024-09-21,53392.77,27,103,Nordeste,1
27157,27157,2024-07-21,87760.63,17,107,Norte,1
27158,27158,2024-06-21,55392.8,17,110,Norte,1
27159,27159,2024-07-19,89242.86,17,105,Sudeste,1
27160,27160,2025-03-15,77690.4,40,110,Sul,1
27161,27161,2025-02-11,138854.47,19,105,Sul,1
27162,27162,2025-02-24,48640.57,17,106,Norte,1
27163,27163,2025-04-06,35786.6,10,105,Centro-Oeste,1
27164,27164,2024-03-05,153820.64,29,110,Centro-Oeste,1
27166,27166,2025-04-25,48327.37,13,104,Norte,1
27167,27167,2025-02-08,87582.56,41,110,Nordeste,1
27168,27168,2024-03-03,112468.16,46,107,Sudeste,1
27169,27169,2025-01-15,75543.03,27,106,Nordeste,1
27170,27170,2024-02-25,75588.24,56,109,Sul,1
27171,27171,2025-04-25,36641.58,233,108,Sudeste,1
27172,27172,2024-12-17,106922.0,25,106,Norte,1
27173,27173,2025-02-21,68912.34,14,108,Norte,1
27174,27174,2025-04-01,66914.1,45,107,Sudeste,1
27175,27175,2025-02-25,103315.8,30,108,Centro-Oeste,1
27176,27176,2024-03-06,64523.34,63,105,Norte,1
27177,27177,2024-06-09,73014.34,38,107,Sudeste,1
27179,27179,2025-06-14,38524.8,160,106,Norte,1
27180,27180,2024-08-02,50737.5,22,106,Nordeste,1
27181,27181,2024-07-08,80441.59,31,109,Sudeste,1
27182,27182,2025-04-20,76657.41,9,109,Nordeste,1
27183,27183,2025-04-09,52266.8,20,101,Norte,1
27184,27184,2024-09-13,49749.44,8,109,Norte,1
27185,27185,2025-03-07,105404.8,16,110,Centro-Oeste,1
27186,27186,2024-10-08,43084.01,89,102,Norte,1
27187,27187,2024-06-06,7683.68,1,105,Nordeste,1
27188,27188,2025-05-19,43997.5,10,106,Norte,1
27189,27189,2025-06-15,33092.8,208,109,Nordeste,1
27190,27190,2024-12-03,113443.6,40,102,Sudeste,1
27191,27191,2025-05-21,137377.35,45,105,Nordeste,1
27192,27192,2025-06-15,111655.8,54,103,Norte,1
27193,27193,2024-11-14,81970.2,45,108,Sul,1
27194,27194,2025-03-08,139558.56,24,105,Nordeste,1
27195,27195,2024-07-10,111840.6,20,102,Centro-Oeste,1
27196,27196,2024-07-19,138969.6,24,110,Sudeste,1
27197,27197,2024-08-31,65316.78,9,109,Sul,1
27198,27198,2024-06-03,50229.2,35,101,Centro-Oeste,1
27199,27199,2025-02-06,30889.7,5,104,Sul,1
27200,27200,2024-02-28,49422.74,17,107,Centro-Oeste,1
27201,27201,2025-03-12,78329.88,17,109,Norte,1
27202,27202,2024-06-15,43585.26,87,105,Norte,1
27204,27204,2025-01-11,49662.27,17,108,Sul,1
27205,27205,2024-09-16,111071.16,36,109,Centro-Oeste,1
27206,27206,2025-01-27,34984.8,24,109,Norte,1
27207,27207,2025-05-14,63937.5,62,104,Sul,1
27208,27208,2025-07-03,55927.74,101,109,Norte,1
27209,27209,2024-03-10,107447.61,29,109,Nordeste,1
27210,27210,2024-04-28,70750.07,23,109,Nordeste,1
27211,27211,2025-04-14,71588.25,25,107,Nordeste,1
27212,27212,2024-11-26,119951.16,21,109,Nordeste,1
27213,27213,2024-09-10,68146.92,82,105,Nordeste,1
27214,27214,2024-10-03,58509.36,63,101,Centro-Oeste,1
27215,27215,2024-12-30,84535.5,97,106,Nordeste,1
27216,27216,2024-06-26,111143.36,46,108,Sul,1
27217,27217,2024-04-25,179853.2,34,109,Centro-Oeste,1
27218,27218,2024-06-07,44597.94,71,108,Norte,1
27219,27219,2024-03-29,102897.0,36,101,Centro-Oeste,1
27220,27220,2024-11-30,63672.75,15,103,Sudeste,1
27221,27221,2024-11-02,87438.0,26,105,Sul,1
27222,27222,2024-06-27,138995.2,20,109,Centro-Oeste,1
27223,27223,2024-09-23,80993.88,99,103,Sul,1
27224,27224,2025-07-10,45107.04,11,105,Nordeste,1
27225,27225,2024-04-19,50256.84,92,106,Norte,1
27226,27226,2025-06-12,38904.36,11,109,Nordeste,1
27227,27227,2024-06-07,37219.5,162,106,Sul,1
27228,27228,2025-02-08,142079.52,22,110,Norte,1
27229,27229,2024-06-01,128134.24,13,109,Sudeste,1
27230,27230,2024-12-06,120322.86,21,105,Norte,1
27232,27232,2025-01-15,54197.52,39,108,Sudeste,1
27233,27233,2024-04-30,90019.72,19,105,Norte,1
27234,27234,2024-11-24,97830.59,11,103,Centro-Oeste,1
27235,27235,2025-07-06,79582.44,28,103,Norte,1
27236,27236,2024-03-21,90172.08,18,110,Centro-Oeste,1
27239,27239,2024-03-04,46588.84,34,107,Norte,1
27240,27240,2024-10-31,57590.72,22,103,Nordeste,1
27241,27241,2024-05-29,114135.96,17,110,Sul,1
27244,27244,2025-01-09,45160.38,9,103,Sul,1
27245,27245,2024-02-10,110152.75,25,107,Sudeste,1
27246,27246,2024-07-21,88340.24,46,106,Sul,1
27248,27248,2024-11-09,24491.5,305,102,Nordeste,1
27249,27249,2024-09-05,97852.5,15,105,Centro-Oeste,1
27250,27250,2024-11-03,84734.12,17,103,Centro-Oeste,1
27251,27251,2025-01-25,5924.7,1,105,Sul,1
27252,27252,2024-03-07,157468.3,22,107,Nordeste,1
27253,27253,2025-04-22,46906.21,13,110,Nordeste,1
27254,27254,2025-01-31,146536.94,22,107,Norte,1
27256,27256,2024-09-20,86780.6,41,110,Sudeste,1
27257,27257,2025-07-02,55347.24,26,110,Sul,1
27258,27258,2024-07-30,118946.52,36,105,Centro-Oeste,1
27259,27259,2025-04-03,54969.36,12,105,Sudeste,1
27260,27260,2024-11-26,17815.77,3,108,Sudeste,1
27261,27261,2025-06-23,36372.18,221,102,Sudeste,1
27262,27262,2024-10-31,74146.52,37,104,Norte,1
27263,27263,2025-07-08,114208.38,22,110,Centro-Oeste,1
27264,27264,2024-02-06,48159.87,11,109,Sudeste,1
27265,27265,2024-03-05,6404.96,1,107,Centro-Oeste,1
27266,27266,2025-07-11,67296.81,21,103,Centro-Oeste,1
27267,27267,2024-11-21,115784.5,25,108,Norte,1
27268,27268,2024-03-04,13033.78,1,106,Centro-Oeste,1
27269,27269,2025-01-14,83519.31,21,105,Sudeste,1
27270,27270,2024-03-05,34843.86,6,101,Sul,1
27271,27271,2024-12-12,79127.5,25,102,Centro-Oeste,1
27272,27272,2025-04-22,50657.67,21,106,Sul,1
27273,27273,2025-05-07,21954.87,7,107,Sul,1
27274,27274,2024-12-22,136089.58,22,106,Nordeste,1
27275,27275,2025-06-25,73450.55,185,104,Nordeste,1
27276,27276,2025-03-04,48382.1,26,105,Sudeste,1
27277,27277,2024-10-13,48217.29,11,105,Centro-Oeste,1
27278,27278,2024-02-22,106814.2,20,107,Sul,1
27279,27279,2024-06-03,118466.81,31,110,Nordeste,1
27280,27280,2024-04-16,109185.29,29,105,Sudeste,1
27281,27281,2024-08-08,27134.48,4,106,Sul,1
27282,27282,2024-05-29,94037.58,13,105,Centro-Oeste,1
27283,27283,2024-07-01,73603.41,141,107,Norte,1
27284,27284,2024-04-19,119595.2,32,101,Sudeste,1
27285,27285,2024-02-28,117991.9,34,104,Sudeste,1
27286,27286,2025-03-14,7401.67,1,101,Centro-Oeste,1
27287,27287,2024-08-18,95793.96,29,101,Nordeste,1
27288,27288,2024-11-27,6625.66,1,109,Nordeste,1
27289,27289,2024-05-29,103804.89,21,109,Norte,1
27290,27290,2024-11-18,70150.92,161,103,Centro-Oeste,1
27292,27292,2025-01-14,43023.6,19,105,Sudeste,1
27293,27293,2024-09-02,67499.53,29,103,Sudeste,1
27294,27294,2024-12-10,98821.31,43,107,Norte,1
27295,27295,2024-06-11,4155.81,1,103,Sul,1
27296,27296,2024-09-09,106727.36,32,110,Sudeste,1
27297,27297,2025-04-01,68366.4,20,109,Centro-Oeste,1
27298,27298,2025-04-14,108530.64,36,102,Sudeste,1
27299,27299,2025-06-12,45065.7,18,108,Norte,1
27301,27301,2024-02-02,114073.06,17,103,Sudeste,1
27302,27302,2025-01-08,51695.96,38,101,Sul,1
27303,27303,2024-10-25,53617.92,16,104,Norte,1
27304,27304,2025-03-14,70675.75,25,101,Centro-Oeste,1
27305,27305,2024-12-05,3651.44,1,106,Sudeste,1
27306,27306,2025-04-11,126522.3,15,102,Centro-Oeste,1
27307,27307,2025-06-09,39042.3,15,105,Sul,1
27309,27309,2024-12-25,32949.2,10,105,Nordeste,1
27310,27310,2024-02-02,119651.8,10,108,Centro-Oeste,1
27311,27311,2024-02-12,4981.91,1,102,Centro-Oeste,1
27312,27312,2025-04-10,74317.14,9,104,Nordeste,1
27313,27313,2025-03-21,43494.99,21,106,Sul,1
27314,27314,2024-10-01,18152.5,2,109,Centro-Oeste,1
27315,27315,2024-06-03,140985.2,40,106,Norte,1
27316,27316,2025-06-21,12017.4,4,107,Sul,1
27317,27317,2024-12-20,161455.0,25,108,Nordeste,1
27318,27318,2024-03-29,128226.54,39,103,Norte,1
27319,27319,2025-04-16,86557.9,10,103,Norte,1
27320,27320,2024-08-30,99737.54,49,109,Norte,1
27321,27321,2024-05-02,151209.0,25,103,Norte,1
27322,27322,2024-06-28,123598.99,19,102,Nordeste,1
27323,27323,2024-01-28,93203.74,37,101,Norte,1
27324,27324,2024-04-29,63262.88,16,102,Sul,1
27325,27325,2024-07-27,22158.96,3,108,Nordeste,1
27326,27326,2024-03-15,96882.48,27,104,Centro-Oeste,1
27327,27327,2025-06-25,169092.5,25,107,Centro-Oeste,1
27328,27328,2024-10-06,75858.12,81,108,Sudeste,1
27329,27329,2025-07-02,86695.25,25,102,Sudeste,1
27330,27330,2025-05-23,65849.88,12,106,Centro-Oeste,1
27331,27331,2024-11-15,302853.0,25,108,Norte,1
27332,27332,2024-03-08,110700.48,32,105,Norte,1
27333,27333,2024-11-08,55679.45,37,107,Sudeste,1
27334,27334,2024-10-29,104814.2,20,102,Sul,1
27335,27335,2025-05-22,59855.23,163,103,Norte,1
27336,27336,2024-06-04,46928.84,17,107,Nordeste,1
27337,27337,2025-05-30,82830.31,19,106,Sul,1
27338,27338,2024-09-22,32404.05,9,104,Sul,1
27339,27339,2024-10-01,55788.04,154,106,Norte,1
27340,27340,2024-06-22,5634.8,1,107,Centro-Oeste,1
27341,27341,2024-05-03,54369.7,115,110,Norte,1
27342,27342,2024-07-11,19020.35,5,105,Norte,1
27343,27343,2024-07-30,63955.5,70,106,Sudeste,1
27344,27344,2025-02-09,56207.8,145,110,Norte,1
27346,27346,2024-06-06,108128.3,98,102,Nordeste,1
27347,27347,2025-02-11,74364.36,84,102,Norte,1
27348,27348,2024-06-27,83609.74,17,105,Sul,1
27349,27349,2024-11-21,55321.2,33,109,Sudeste,1
27350,27350,2025-01-13,89159.89,103,108,Sudeste,1
27351,27351,2025-05-15,102846.92,22,105,Nordeste,1
27352,27352,2024-04-03,41544.43,17,104,Centro-Oeste,1
27353,27353,2024-08-25,74806.48,28,101,Nordeste,1
27354,27354,2024-05-09,89018.72,16,105,Sudeste,1
27355,27355,2024-08-19,83517.84,73,106,Sul,1
27356,27356,2024-06-22,178297.14,38,104,Sudeste,1
27357,27357,2025-06-29,27057.73,7,110,Centro-Oeste,1
27358,27358,2024-10-10,85836.48,32,106,Sul,1
27359,27359,2024-08-21,17552.26,2,107,Sul,1
27360,27360,2024-04-23,38940.8,8,103,Nordeste,1
27362,27362,2025-03-14,182144.36,29,101,Centro-Oeste,1
27363,27363,2025-03-30,5983.03,1,102,Norte,1
27365,27365,2025-04-11,106223.52,26,110,Norte,1
27366,27366,2025-02-18,18185.36,4,109,Sudeste,1
27367,27367,2025-03-18,112511.5,25,110,Sul,1
27368,27368,2024-01-27,55816.2,55,110,Norte,1
27369,27369,2025-05-16,120283.84,34,105,Norte,1
27370,27370,2024-08-11,26522.8,5,110,Centro-Oeste,1
27372,27372,2025-05-22,14169.04,2,106,Centro-Oeste,1
27373,27373,2024-02-08,77160.54,111,106,Norte,1
27374,27374,2024-03-16,49452.48,144,105,Sudeste,1
27375,27375,2024-10-22,61504.5,150,107,Sul,1
27376,27376,2025-04-04,84753.56,82,106,Centro-Oeste,1
27377,27377,2024-08-02,71811.0,18,105,Norte,1
27378,27378,2024-03-06,46597.85,85,103,Nordeste,1
27379,27379,2024-09-03,150210.06,22,109,Nordeste,1
27380,27380,2024-09-02,92734.98,26,107,Sudeste,1
27381,27381,2024-01-30,98403.6,30,108,Sul,1
27382,27382,2024-03-01,56831.94,11,110,Nordeste,1
27383,27383,2024-12-17,71790.8,10,109,Centro-Oeste,1
27384,27384,2025-01-07,126867.44,14,108,Centro-Oeste,1
27385,27385,2025-02-13,178928.0,16,107,Norte,1
27386,27386,2024-09-16,69717.57,13,107,Norte,1
27387,27387,2024-06-21,49465.8,15,105,Sudeste,1
27388,27388,2024-02-09,41709.72,4,101,Sudeste,1
27389,27389,2024-11-02,110218.65,17,110,Sudeste,1
27390,27390,2024-12-25,145243.8,30,105,Nordeste,1
27391,27391,2024-12-27,64096.19,73,101,Centro-Oeste,1
27392,27392,2024-11-01,172243.83,17,105,Norte,1
27393,27393,2024-07-06,123978.69,11,107,Norte,1
27395,27395,2025-05-31,6251.14,2,104,Sudeste,1
27396,27396,2025-05-20,130997.7,18,101,Centro-Oeste,1
27397,27397,2025-03-02,148823.76,24,110,Centro-Oeste,1
27399,27399,2024-07-22,101662.88,22,105,Sul,1
27400,27400,2025-03-30,60353.4,122,107,Centro-Oeste,1
27401,27401,2025-05-22,60196.01,49,105,Centro-Oeste,1
27402,27402,2024-03-03,116943.66,9,108,Centro-Oeste,1
27404,27404,2025-07-14,105632.4,38,108,Sudeste,1
27405,27405,2025-05-15,89960.08,98,104,Sul,1
27406,27406,2024-07-29,5069.46,1,107,Sudeste,1
27407,27407,2024-04-12,98081.64,18,106,Centro-Oeste,1
27410,27410,2024-02-17,107568.3,21,105,Sul,1
27411,27411,2025-01-10,42722.0,8,110,Centro-Oeste,1
27412,27412,2024-02-24,104152.3,41,108,Centro-Oeste,1
27413,27413,2024-10-06,72784.04,14,110,Centro-Oeste,1
27414,27414,2024-07-14,47415.0,10,104,Sudeste,1
27415,27415,2025-06-24,106208.1,18,101,Centro-Oeste,1
27416,27416,2024-08-12,25159.74,3,105,Centro-Oeste,1
27417,27417,2024-04-29,77230.4,160,102,Sudeste,1
27418,27418,2024-07-21,102838.8,43,107,Norte,1
27419,27419,2024-11-01,73350.55,91,104,Centro-Oeste,1
27420,27420,2024-12-05,63608.37,21,102,Sudeste,1
27421,27421,2024-08-18,44438.94,26,105,Centro-Oeste,1
27422,27422,2025-01-03,103560.48,24,107,Norte,1
27423,27423,2024-07-17,100247.04,19,102,Norte,1
27424,27424,2024-02-28,33857.19,9,102,Sul,1
27425,27425,2024-10-31,55232.28,12,106,Centro-Oeste,1
27426,27426,2024-03-20,73071.96,78,104,Sul,1
27427,27427,2024-09-23,39974.4,6,101,Nordeste,1
27428,27428,2025-06-05,28261.48,299,110,Centro-Oeste,1
27429,27429,2025-06-26,5492.93,1,102,Sul,1
27430,27430,2025-03-19,71019.42,79,104,Sudeste,1
27431,27431,2024-12-12,16506.24,4,105,Sul,1
27432,27432,2025-06-12,77833.65,17,106,Sudeste,1
27433,27433,2024-07-20,63249.66,27,101,Sudeste,1
27434,27434,2025-02-27,126404.4,24,104,Sudeste,1
27435,27435,2024-03-01,99927.36,16,110,Sudeste,1
27436,27436,2024-01-29,41786.92,4,103,Centro-Oeste,1
27437,27437,2025-01-27,57675.54,6,105,Sul,1
27438,27438,2024-02-21,86423.4,15,105,Sul,1
27439,27439,2025-04-21,91565.04,21,105,Norte,1
27440,27440,2024-04-04,77637.64,62,102,Sul,1
27441,27441,2025-07-07,44547.68,8,104,Sudeste,1
27442,27442,2024-09-16,40391.12,158,105,Sul,1
27443,27443,2024-03-13,39581.88,156,105,Centro-Oeste,1
27444,27444,2024-11-10,49856.37,31,103,Nordeste,1
27445,27445,2025-06-25,65588.16,32,105,Sudeste,1
27446,27446,2024-03-12,78837.22,14,107,Sudeste,1
27447,27447,2024-10-17,28596.96,7,105,Centro-Oeste,1
27448,27448,2025-02-24,36236.16,216,110,Sul,1
27450,27450,2024-04-24,52042.56,12,102,Centro-Oeste,1
27451,27451,2024-12-27,50434.56,8,108,Norte,1
27452,27452,2024-10-13,102976.14,34,103,Sul,1
27453,27453,2025-01-31,38362.32,9,110,Sul,1
27454,27454,2024-11-16,65251.2,84,104,Centro-Oeste,1
27455,27455,2025-02-27,50323.76,8,110,Nordeste,1
27456,27456,2025-05-13,113392.5,39,110,Centro-Oeste,1
27457,27457,2024-05-13,73989.92,16,106,Sul,1
27458,27458,2024-09-26,65166.25,25,110,Centro-Oeste,1
27459,27459,2024-06-28,107447.97,43,104,Norte,1
27460,27460,2025-03-18,78888.24,9,104,Sul,1
27461,27461,2025-02-07,62935.95,165,109,Sudeste,1
27462,27462,2025-01-03,42453.74,7,102,Sul,1
27463,27463,2024-11-10,89140.15,41,102,Norte,1
27464,27464,2025-01-27,44215.47,169,101,Sudeste,1
27465,27465,2024-07-19,83210.1,15,101,Sul,1
27466,27466,2025-06-18,67499.3,11,104,Nordeste,1
27467,27467,2025-04-08,54785.2,10,108,Sul,1
27468,27468,2025-01-13,22805.79,7,105,Sul,1
27469,27469,2025-01-05,122937.01,31,107,Nordeste,1
27470,27470,2024-08-31,15920.85,11,108,Nordeste,1
27471,27471,2025-04-16,120388.4,22,102,Sudeste,1
27472,27472,2024-12-01,99995.09,37,108,Norte,1
27473,27473,2024-10-30,96260.64,21,101,Centro-Oeste,1
27476,27476,2025-04-11,50098.66,34,104,Norte,1
27477,27477,2025-02-08,72394.92,18,103,Nordeste,1
27478,27478,2024-07-10,89244.72,108,110,Sul,1
27479,27479,2024-09-14,93306.36,21,110,Nordeste,1
27480,27480,2025-07-11,113049.25,25,109,Nordeste,1
27481,27481,2025-02-12,56108.15,7,105,Centro-Oeste,1
27482,27482,2024-04-17,58504.11,7,109,Norte,1
27483,27483,2025-07-11,57556.8,21,108,Sul,1
27484,27484,2025-05-22,147041.55,45,107,Norte,1
27485,27485,2025-07-12,76523.83,19,103,Centro-Oeste,1
27486,27486,2024-09-25,112706.25,25,105,Norte,1
27487,27487,2025-01-19,127049.16,21,106,Sul,1
27488,27488,2024-07-26,92582.85,17,105,Centro-Oeste,1
27489,27489,2024-12-18,41340.6,7,101,Sudeste,1
27490,27490,2024-06-02,80998.72,16,101,Nordeste,1
27491,27491,2025-04-06,78534.56,26,109,Sudeste,1
27492,27492,2024-06-28,64059.52,28,107,Sudeste,1
27494,27494,2024-02-11,27216.35,5,104,Sul,1
27495,27495,2025-03-05,58052.2,145,106,Centro-Oeste,1
27496,27496,2024-01-29,80709.74,31,107,Norte,1
27497,27497,2025-04-03,103592.1,10,106,Sudeste,1
27498,27498,2024-10-28,92910.72,28,105,Sudeste,1
27499,27499,2024-11-13,6189.8,1,106,Sudeste,1
27500,27500,2025-06-13,32180.6,5,106,Centro-Oeste,1
27502,27502,2024-11-15,6602.53,1,110,Norte,1
27503,27503,2025-04-10,4314.88,1,101,Norte,1
27504,27504,2025-03-19,99295.2,15,106,Sudeste,1
27505,27505,2024-07-19,66891.85,167,101,Sul,1
27508,27508,2024-12-22,61571.4,76,110,Sul,1
27510,27510,2024-08-16,144278.4,20,109,Centro-Oeste,1
27511,27511,2024-03-06,42110.75,25,107,Sudeste,1
27512,27512,2024-08-02,132127.19,29,105,Sul,1
27513,27513,2024-03-21,116190.72,16,107,Centro-Oeste,1
27515,27515,2024-10-29,86324.07,21,109,Norte,1
27516,27516,2024-03-07,106008.6,30,102,Sudeste,1
27517,27517,2024-09-20,37854.25,223,102,Centro-Oeste,1
27518,27518,2024-06-06,37436.7,6,108,Sul,1
27519,27519,2025-04-12,106118.84,43,106,Sul,1
27520,27520,2024-07-20,39671.49,3,108,Centro-Oeste,1
27521,27521,2024-03-09,58164.0,150,107,Sudeste,1
27522,27522,2024-03-06,72414.14,62,102,Sul,1
27523,27523,2025-07-13,36603.81,9,109,Nordeste,1
27524,27524,2025-04-28,159747.0,28,110,Sul,1
27525,27525,2025-05-14,90370.93,13,108,Nordeste,1
27526,27526,2024-02-12,45443.0,10,105,Norte,1
27527,27527,2024-12-12,62639.2,104,107,Norte,1
27528,27528,2025-03-10,26257.14,294,106,Sudeste,1
27529,27529,2024-03-25,43337.6,32,103,Sudeste,1
27530,27530,2024-02-29,103759.95,19,102,Norte,1
27531,27531,2025-03-05,34531.38,6,104,Sul,1
27533,27533,2024-08-04,132190.2,23,109,Sudeste,1
27534,27534,2024-11-08,80358.74,22,109,Sudeste,1
27535,27535,2024-06-12,88802.0,20,105,Sul,1
27536,27536,2024-10-16,28429.2,10,105,Sudeste,1
27537,27537,2024-05-15,97677.86,38,108,Nordeste,1
27539,27539,2025-01-03,158217.69,23,105,Norte,1
27540,27540,2025-05-11,54533.05,11,109,Norte,1
27541,27541,2025-06-19,43905.83,79,106,Sudeste,1
27542,27542,2024-06-02,39002.25,15,109,Sudeste,1
27543,27543,2025-06-08,19763.1,5,101,Nordeste,1
27544,27544,2024-09-09,59734.2,10,110,Sudeste,1
27545,27545,2024-01-23,82668.81,19,107,Sudeste,1
27546,27546,2025-04-16,32062.36,4,105,Sudeste,1
27547,27547,2024-05-12,77476.49,13,110,Centro-Oeste,1
27548,27548,2024-11-09,90997.88,83,103,Sul,1
27550,27550,2025-07-14,126051.39,27,107,Sudeste,1
